index,2021-06,2021-03,2021-09,symbol
Cam kết giao dịch tương lại,0,0,,VPB
Cam kết cho vay không hủy ngang,0,0,,VPB
Cam kết trong nghiệp vụ L/C,36091946000000,26991956000000,,VPB
Cam kết khác,253946325000000,239366415000000,,VPB
Tiền và các khoản tương đương tiền,14644183731657,14018629193714,,HPG
Tiền,3633423731657,3909152193714,,HPG
Các khoản tương đương tiền,11010760000000,10109477000000,,HPG
Các khoản đầu tư tài chính ngắn hạn,17182805095788,10806768801746,,HPG
Đầu tư ngắn hạn,0,0,,HPG
Dự phòng giảm giá đầu tư ngắn hạn,0,0,,HPG
Đầu tư giữ đến ngày đáo hạn,17182805095788,10806768801746,,HPG
Các khoản phải thu ngắn hạn,7946101345417,8684635872093,,HPG
Phải thu khách hàng,4389238118215,5709067395365,,HPG
Trả trước cho người bán,2203362134984,1787704891162,,HPG
Phải thu nội bộ ngắn hạn,0,0,,HPG
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,HPG
Phải thu về cho vay ngắn hạn,0,0,,HPG
Các khoản phải thu khác,1390517804188,1224218472549,,HPG
Dự phòng phải thu ngắn hạn khó đòi,-38438737468,-37692246283,,HPG
Tài sản thiếu chờ xử lý,1422025498,1337359300,,HPG
Hàng tồn kho,39803824314074,27750575698018,,HPG
Dự phòng giảm giá hàng tồn kho,-63242139992,-98760405590,,HPG
Tài sản ngắn hạn khác,2848775329720,2682549162255,,HPG
Chi phí trả trước ngắn hạn,193304844203,166415497077,,HPG
Thuế GTGT được khấu trừ,2645433345190,2506178458482,,HPG
Thuế và các khoản khác phải thu Nhà nước,10037140327,9955206696,,HPG
Giao dịch mua bán lại trái phiếu chính phủ,0,0,,HPG
Tài sản dài hạn,77383461382038,75039110916884,,HPG
Các khoản phải thu dài hạn,391503551837,374905083124,,HPG
Phải thu dài hạn của khách hàng,0,0,,HPG
Trả trước dài hạn người bán,0,0,,HPG
Vốn kinh doanh ở đơn vị trực thuộc,0,0,,HPG
Phải thu dài hạn nội bộ,0,0,,HPG
Phải thu về cho vay dài hạn,156506924800,154672236800,,HPG
Phải thu dài hạn khác,234996627037,220232846324,,HPG
Dự phòng phải thu dài hạn khó đòi,0,0,,HPG
Tài sản cố định,67685103108103,67592452679850,,HPG
Tài sản cố định hữu hình,67282201044358,67400588504424,,HPG
Nguyên giá TSCĐHH,86601974224424,85317130302746,,HPG
Hao mòn TSCĐHH,-19319773180066,-17916541798322,,HPG
Tài sản cố định thuê tài chính,0,0,,HPG
Nguyên giá TSCĐTTC,0,0,,HPG
Hao mòn TSCĐTTC,0,0,,HPG
Tài sản cố định vô hình,402902063745,191864175426,,HPG
Nguyên giá TSCĐVH,477923227009,263519550640,,HPG
Hao mòn TSCĐVH,-75021163264,-71655375214,,HPG
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,,HPG
Bất động sản đầu tư,563252704950,571555355217,,HPG
Nguyên giá bất động sản đầu tư,697306888011,697306888011,,HPG
Hao mòn bất động sản đầu tư,-134054183061,-125751532794,,HPG
Tài sản dở dang dài hạn,6289235434639,4335907062246,,HPG
"Chi phí sản xuất, kinh doanh dở dang dài hạn",1257340637503,943713401158,,HPG
Chi phí xây dựng cơ bản dở dang ,5031894797136,3392193661088,,HPG
Các khoản đầu tư tài chính dài hạn,23058078444,161389105399,,HPG
Đầu tư vào công ty con,0,0,,HPG
"Đầu tư vào công ty liên kết, liên doanh",-1641921556,-9310894601,,HPG
Đầu tư dài hạn khác,700000000,700000000,,HPG
Dự phòng giảm giá đầu tư tài chính dài hạn,0,0,,HPG
Đầu tư dài hạn giữ đến ngày đáo hạn,24000000000,170000000000,,HPG
Tài sản dài hạn khác,2431308504065,2002901631048,,HPG
Chi phí trả trước dài hạn,1875465992374,1630316950335,,HPG
Tài sản thuế thu nhập hoãn lại,515726561026,330971730048,,HPG
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",0,0,,HPG
Lợi thế thương mại,40115950665,41612950665,,HPG
Lợi thế thương mại (trước 2015),0,0,,HPG
TỔNG CỘNG TÀI SẢN,159809151198694,138982269644710,,HPG
Nợ phải trả,85824712100939,72760709285906,,HPG
Nợ ngắn hạn,69333019977602,51504077676628,,HPG
Vay và nợ ngắn hạn,40271515461442,37292384217221,,HPG
Phải trả người bán,23727790288950,10002432464974,,HPG
Người mua trả tiền trước,1577448864767,1153646412265,,HPG
Thuế và các khoản phải nộp Nhà nước,1583362334773,922389352156,,HPG
Phải trả người lao động,171643139695,213234715977,,HPG
Chi phí phải trả,534610280683,717679313857,,HPG
Phải trả nội bộ,0,0,,HPG
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,,HPG
"Các khoản phải trả, phải nộp ngắn hạn khác",380739958502,346714273364,,HPG
"Quỹ khen thưởng, phúc lợi",1053976307421,789089750765,,HPG
Doanh thu chưa thực hiện ngắn hạn,27082861112,61076543892,,HPG
Dự phòng phải trả ngắn hạn,4850480257,5430632157,,HPG
Quỹ bình ổn giá,0,0,,HPG
Nợ dài hạn,16491692123337,21256631609278,,HPG
Phải trả dài hạn người bán,399500000000,2637987658239,,HPG
Người mua trả trước dài hạn,0,0,,HPG
Chi phí phải trả dài hạn,227825517504,226325517504,,HPG
Phải trả nội bộ về vốn kinh doanh,0,0,,HPG
Phải trả dài hạn nội bộ,0,0,,HPG
Phải trả dài hạn khác,70548158703,69326211586,,HPG
Vay và nợ dài hạn,15722216250958,18268026878382,,HPG
Trái phiếu chuyển đổi,0,0,,HPG
Cổ phiếu ưu đãi,0,0,,HPG
Thuế thu nhập hoãn lại phải trả,1748541452,0,,HPG
Dự phòng trợ cấp mất việc làm,0,0,,HPG
Doanh thu chưa thực hiện dài hạn,16127650192,16127650192,,HPG
Quỹ phát triển khoa học và công nghệ,0,0,,HPG
Dự phòng phải trả dài hạn,53726004528,38837693375,,HPG
Vốn chủ sở hữu,73984439097755,66221560358804,,HPG
Vốn và các quỹ,73984439097755,66221560358804,,HPG
Vốn góp,44729227060000,33132826590000,,HPG
Cổ phiếu phổ thông,44729227060000,33132826590000,,HPG
Thặng dư vốn cổ phần,3211560416270,3211560416270,,HPG
Quyền chọn chuyển đổi trái phiếu,0,0,,HPG
Vốn khác của chủ sở hữu,0,0,,HPG
Cổ phiếu quỹ,0,0,,HPG
Chênh lệch đánh giá lại tài sản,0,0,,HPG
Chênh lệch tỷ giá hối đoái,6013413451,9006211120,,HPG
Quỹ đầu tư phát triển,928641612156,928641612156,,HPG
Quỹ dự phòng tài chính,0,0,,HPG
Quỹ khác thuộc vốn chủ sở hữu,0,0,,HPG
Lợi nhuận sau thuế chưa phân phối,24924970345533,28761453883279,,HPG
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,8226009477373,21783899540127,,HPG
Lợi nhuận sau thuế chưa phân phối kỳ này,16698960868160,6977554343152,,HPG
Lợi ích cổ đông không kiểm soát,184026250345,178071645979,,HPG
Quỹ hỗ trợ sắp xếp doanh nghiệp,0,0,,HPG
Nguồn vốn đầu tư XDCB,0,0,,HPG
Nguồn kinh phí và quỹ khác,0,0,,HPG
"Quỹ khen thưởng, phúc lợi (trước 2010)",0,0,,HPG
Vốn ngân sách nhà nước,0,0,,HPG
Nguồn kinh phí đã hình thành TSCĐ,0,0,,HPG
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,HPG
TỔNG CỘNG NGUỒN VỐN,159809151198694,138982269644710,,HPG
"Tiền mặt, vàng bạc, đá quí",3029898000000,2771244000000,,MBB
Tiền gửi tại NHNN,14438519000000,8771043000000,,MBB
"Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác",32592326000000,42550511000000,,MBB
Tiền gửi tại các TCTD khác,25792131000000,33763360000000,,MBB
Cho vay các TCTD khác,6800195000000,8787151000000,,MBB
Dự phòng rủi ro,0,0,,MBB
Chứng khoán kinh doanh,4212128000000,3633495000000,,MBB
Dự phòng giảm giá chứng khoán kinh doanh,-17192000000,-18959000000,,MBB
Các công cụ chứng khoán phái sinh và các tài sản tài chính khác,88496000000,0,,MBB
Cho vay khách hàng,325160444000000,318677990000000,,MBB
Dự phòng rủi ro cho vay khách hàng,-5986528000000,-5329385000000,,MBB
Hoạt động mua nợ,21587000000,1728468000000,,MBB
Mua nợ,25091000000,1745821000000,,MBB
Dự phòng rủi ro hoạt động mua nợ,-3504000000,-17353000000,,MBB
Chứng khoán đầu tư,110019360000000,98681422000000,,MBB
Sẵn sàng để bán,107197679000000,95578658000000,,MBB
Đầu tư giữ đến ngày đáo hạn,3254082000000,3551612000000,,MBB
Dự phòng giảm giá chứng khoán đầu tư,-432401000000,-448848000000,,MBB
"Góp vốn, đầu tư dài hạn",878710000000,882482000000,,MBB
Đầu tư vào công ty con,0,0,,MBB
"Đầu tư vào công ty liên doanh, liên kết",0,0,,MBB
Góp vốn liên doanh,0,0,,MBB
Đầu tư vào công ty liên kết,0,0,,MBB
Đầu tư dài hạn khác,1017711000000,1023813000000,,MBB
Dự phòng giảm giá đầu tư dài hạn,-139001000000,-141331000000,,MBB
Tài sản cố định,4382620000000,4322258000000,,MBB
Tài sản cố định hữu hình,3086810000000,3050504000000,,MBB
Nguyên giá TSCĐHH,5698270000000,5499997000000,,MBB
Hao mòn TSCĐHH,-2611460000000,-2449493000000,,MBB
Tài sản cố định thuê tài chính,0,0,,MBB
Nguyên giá TSCĐTTC,0,0,,MBB
Hao mòn TSCĐTTC,0,0,,MBB
Tài sản cố định vô hình,1295810000000,1271754000000,,MBB
Nguyên giá TSCĐVH,2529618000000,2414591000000,,MBB
Hao mòn TSCĐVH,-1233808000000,-1142837000000,,MBB
Bất động sản đầu tư,244854000000,246376000000,,MBB
Nguyên giá bất động sản đầu tư,249674000000,249674000000,,MBB
Hao mòn bất động sản đầu tư,-4820000000,-3298000000,,MBB
Tài sản Có khác,28265544000000,28692207000000,,MBB
Các khoản phải thu,20994188000000,22382326000000,,MBB
"Các khoản lãi, phí phải thu",4554229000000,3974989000000,,MBB
Tài sản thuế TNDN hoãn lại,14998000000,5408000000,,MBB
Tài sản có khác,2749919000000,2377140000000,,MBB
Trong đó: Lợi thế thương mại,38090000000,38090000000,,MBB
Dự phòng rủi ro cho các tài sản Có nội bảng khác,-47790000000,-47656000000,,MBB
TỔNG CỘNG NGUỒN VỐN,523334486000000,510957496000000,,MBB
Nợ phải trả,467399715000000,457233731000000,,MBB
Các khoản nợ Chính phủ và NHNN,27125000000,93085000000,,MBB
Tiền gửi và vay các TCTD khác,40341392000000,45138386000000,,MBB
Tiền gửi của các TCTD khác,11457060000000,20403872000000,,MBB
Vay các TCTD khác,28884332000000,24734514000000,,MBB
Tiền gửi của khách hàng,343494329000000,327926697000000,,MBB
Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,0,127008000000,,MBB
"Vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",1279907000000,683809000000,,MBB
Phát hành giấy tờ có giá,52073753000000,50229524000000,,MBB
Các khoản nợ khác,30183209000000,33035222000000,,MBB
"Các khoản lãi, phí phải trả",5026385000000,4706344000000,,MBB
Thuế TNDN hoãn lại phải trả,474000000,4651000000,,MBB
Các khoản phải trả và công nợ khác,25156350000000,28324227000000,,MBB
Dự phòng rủi ro khác,0,0,,MBB
Vốn chủ sở hữu,55934771000000,53723765000000,,MBB
Vốn và các quỹ,29272707000000,28981841000000,,MBB
Vốn góp,27987569000000,27987569000000,,MBB
Nguồn vốn đầu tư XDCB,0,0,,MBB
Thặng dư vốn cổ phần,869327000000,869327000000,,MBB
Cổ phiếu quỹ,0,0,,MBB
Cổ phiếu ưu đãi,0,0,,MBB
Vốn khác của chủ sở hữu,415811000000,124945000000,,MBB
Các Quỹ,7545687000000,6197523000000,,MBB
Chênh lệch tỷ giá hối đoái,0,0,,MBB
Chênh lệch đánh giá lại tài sản,0,0,,MBB
Lợi nhuận sau thuế chưa phân phối,16481528000000,16238689000000,,MBB
Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước,0,0,,MBB
Lợi nhuận sau thuế chưa phân phối kỳ này,16481528000000,16238689000000,,MBB
Lợi ích cổ đông không kiểm soát,2634849000000,2305712000000,,MBB
Lợi ích của cổ đông không kiểm soát (trước 2015),0,0,,MBB
Nghĩa vụ nợ tiềm ẩn,83781822000000,117443342000000,,MBB
Thư tín dụng,0,34417501000000,,MBB
Thư tín dụng trả ngay,0,0,,MBB
Thư tín dụng trả chậm,0,0,,MBB
Thư tín dụng khác,0,34417501000000,,MBB
Bảo lãnh tín dụng,83781822000000,83025841000000,,MBB
Bảo lãnh vay vốn,151568000000,152138000000,,MBB
Bảo lãnh thanh toán,0,0,,MBB
Bảo lãnh thực hiện hợp đồng,0,0,,MBB
Bảo lãnh dự thầu,0,0,,MBB
Bảo lãnh xuất khẩu,0,0,,MBB
Bảo lãnh khác,83630254000000,82873703000000,,MBB
Cam kết tín dụng,457000456000000,432448941000000,,MBB
Cam kết trong giao dịch hối đoái,331560876000000,321175437000000,,MBB
Cam kết mua ngoại tệ,2618513000000,2649535000000,,MBB
Cam kết bán ngoại tệ,3147636000000,1648660000000,,MBB
Cam kết hoán đổi ngoại tệ,325794727000000,316877242000000,,MBB
Cam kết giao dịch tương lại,0,0,,MBB
Cam kết cho vay không hủy ngang,0,0,,MBB
Cam kết trong nghiệp vụ L/C,45031368000000,34417501000000,,MBB
Cam kết khác,80408212000000,76856003000000,,MBB
Tiền và các khoản tương đương tiền,7230698604918,7982652679429,9320562550334,POW
Tiền,777290047694,1246270820134,609287902200,POW
Các khoản tương đương tiền,6453408557224,6736381859295,8711274648134,POW
Các khoản đầu tư tài chính ngắn hạn,1215653613956,778631386741,1230626638554,POW
Đầu tư ngắn hạn,0,0,0,POW
Dự phòng giảm giá đầu tư ngắn hạn,0,0,0,POW
Đầu tư giữ đến ngày đáo hạn,1215653613956,778631386741,1230626638554,POW
Các khoản phải thu ngắn hạn,9838064770024,10189823892886,6565479771927,POW
Phải thu khách hàng,10140201363029,10708051938650,6819774753627,POW
Trả trước cho người bán,169820809069,141075090723,211868435988,POW
Phải thu nội bộ ngắn hạn,0,0,0,POW
Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,POW
Phải thu về cho vay ngắn hạn,0,0,0,POW
Các khoản phải thu khác,327138034679,341638906039,332950235220,POW
Dự phòng phải thu ngắn hạn khó đòi,-799095436753,-1000942042526,-799113652908,POW
Tài sản thiếu chờ xử lý,0,0,0,POW
Hàng tồn kho,1929777753532,1897149235458,2212497493779,POW
Dự phòng giảm giá hàng tồn kho,-489021932,-2754842837,-489021932,POW
Tài sản ngắn hạn khác,191025354575,119906953248,189791658848,POW
Chi phí trả trước ngắn hạn,45492903836,47206179933,60823632284,POW
Thuế GTGT được khấu trừ,145532450739,72417230678,128968026564,POW
Thuế và các khoản khác phải thu Nhà nước,0,283542637,0,POW
Giao dịch mua bán lại trái phiếu chính phủ,0,0,0,POW
Tài sản dài hạn,36069560195627,36601005481925,36263814120546,POW
Các khoản phải thu dài hạn,298163000,3062294619,298163000,POW
Phải thu dài hạn của khách hàng,0,1268440794,0,POW
Trả trước dài hạn người bán,0,0,0,POW
Vốn kinh doanh ở đơn vị trực thuộc,0,0,0,POW
Phải thu dài hạn nội bộ,0,0,0,POW
Phải thu về cho vay dài hạn,0,0,0,POW
Phải thu dài hạn khác,298163000,1793853825,298163000,POW
Dự phòng phải thu dài hạn khó đòi,0,0,0,POW
Tài sản cố định,33187136328687,33920491483303,32497192621464,POW
Tài sản cố định hữu hình,33151647995717,33855369380548,32461795097243,POW
Nguyên giá TSCĐHH,69576275642752,69602215274148,69589831907619,POW
Hao mòn TSCĐHH,-36424627647035,-35746845893600,-37128036810376,POW
Tài sản cố định thuê tài chính,0,0,0,POW
Nguyên giá TSCĐTTC,0,0,0,POW
Hao mòn TSCĐTTC,0,0,0,POW
Tài sản cố định vô hình,35488332970,65122102755,35397524221,POW
Nguyên giá TSCĐVH,91429822363,120869485394,92706318727,POW
Hao mòn TSCĐVH,-55941489393,-55747382639,-57308794506,POW
Chi phí xây dựng cơ bản dở dang (trước 2015),0,0,0,POW
Bất động sản đầu tư,0,0,0,POW
Nguyên giá bất động sản đầu tư,0,17545622940,0,POW
Hao mòn bất động sản đầu tư,0,-17545622940,0,POW
Tài sản dở dang dài hạn,291106287340,268880090367,427374864581,POW
"Chi phí sản xuất, kinh doanh dở dang dài hạn",0,0,0,POW
Chi phí xây dựng cơ bản dở dang ,291106287340,268880090367,427374864581,POW
Các khoản đầu tư tài chính dài hạn,802337030742,1027824922471,809417169714,POW
Đầu tư vào công ty con,0,0,0,POW
"Đầu tư vào công ty liên kết, liên doanh",418365811305,458974091681,425445950277,POW
Đầu tư dài hạn khác,413573456500,604520976073,413573456500,POW
Dự phòng giảm giá đầu tư tài chính dài hạn,-29602237063,-35670145283,-29602237063,POW
Đầu tư dài hạn giữ đến ngày đáo hạn,0,0,0,POW
Tài sản dài hạn khác,1788682385858,1380746691165,2529531301787,POW
Chi phí trả trước dài hạn,1061625689303,687984261179,1621262376119,POW
Tài sản thuế thu nhập hoãn lại,103815229835,135622632816,103815229835,POW
"Thiết bị, vật tư, phụ tùng thay thế dài hạn",623241466720,555590911072,804453695833,POW
Lợi thế thương mại,0,1548886098,0,POW
Lợi thế thương mại (trước 2015),0,0,0,POW
TỔNG CỘNG TÀI SẢN,56474780292632,57569169629687,55782772233988,POW
Nợ phải trả,24349811071684,26025663705532,23054480187038,POW
Nợ ngắn hạn,18058307394976,19440321838897,16883548602448,POW
Vay và nợ ngắn hạn,7059138217733,7582822323843,5519509945568,POW
Phải trả người bán,6824223465678,6255197557383,7051435930252,POW
Người mua trả tiền trước,3551939926,17074180892,3552939926,POW
Thuế và các khoản phải nộp Nhà nước,214725101357,319453736350,226334017049,POW
Phải trả người lao động,142292668608,94611402210,129809227781,POW
Chi phí phải trả,1006592442401,1091500959520,979590858933,POW
Phải trả nội bộ,0,0,0,POW
Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,0,0,0,POW
"Các khoản phải trả, phải nộp ngắn hạn khác",1360421811102,2702703980985,1616186543541,POW
"Quỹ khen thưởng, phúc lợi",160090951836,168252342644,115998166332,POW
